id	sym	ME-1_DMSO_rep1	ME-1_DMSO_rep2	ME-1_DMSO_rep3	ME-1_AI-10-49_rep1	ME-1_AI-10-49_rep2	ME-1_AI-10-49_rep3
ENSG00000166262	FAM227B	46	52	46	115	101	87
ENSG00000166263	STXBP4	71	79	64	67	60	59
ENSG00000166266	CUL5	2263	2195	2204	2618	2642	2620
ENSG00000166268	MYRFL	3	0	1	0	0	1
ENSG00000166272	WBP1L	1093	1120	1137	1344	1371	1427
ENSG00000166275	C10orf32	151	151	139	285	308	311
ENSG00000166278	C2	1	2	1	2	0	4
ENSG00000166289	PLEKHF1	121	145	171	110	114	116
ENSG00000166295	ANAPC16	1089	1137	1241	1559	1547	1602
ENSG00000166311	SMPD1	361	300	326	454	518	456
ENSG00000166313	APBB1	47	57	63	80	69	62
ENSG00000166317	SYNPO2L	0	1	0	1	1	0
ENSG00000166321	NUDT13	124	120	91	167	165	159
ENSG00000166323	C11orf65	6	2	2	8	10	9
ENSG00000166326	TRIM44	2176	2170	2100	1798	1905	1700
ENSG00000166333	ILK	27	43	32	10	22	29
ENSG00000166337	TAF10	616	699	755	579	646	587
ENSG00000166340	TPP1	3168	3211	2893	2376	2468	2274
ENSG00000166341	DCHS1	35	33	22	15	18	15
ENSG00000166343	MSS51	32	43	33	33	32	28
ENSG00000166347	CYB5A	178	184	208	57	36	60
ENSG00000166348	USP54	175	207	155	194	198	193
ENSG00000166349	RAG1	45	54	44	72	78	59
ENSG00000166352	C11orf74	219	236	259	330	316	303
ENSG00000166359	WDR88	13	16	17	13	17	12
ENSG00000166377	ATP9B	645	707	639	777	832	759
ENSG00000166387	PPFIBP2	0	1	0	0	0	0
ENSG00000166394	CYB5R2	0	1	0	0	0	0
ENSG00000166398	KIAA0355	52	39	40	60	52	72
ENSG00000166401	SERPINB8	1	4	2	3	3	2
ENSG00000166405	RIC3	1	8	1	2	3	1
ENSG00000166407	LMO1	31	13	30	20	28	28
ENSG00000166411	IDH3A	459	466	486	290	285	287
ENSG00000166415	WDR72	0	0	1	1	0	0
ENSG00000166426	CRABP1	0	0	1	0	1	0
ENSG00000166428	PLD4	477	492	524	192	250	223
ENSG00000166432	ZMAT1	104	122	77	128	127	116
ENSG00000166435	XRRA1	779	822	753	696	682	662
ENSG00000166436	TRIM66	259	385	234	254	269	228
ENSG00000166439	RNF169	1472	1458	1283	1444	1691	1550
ENSG00000166441	RPL27A	37244	38880	44650	42486	43112	41181
ENSG00000166444	ST5	2	0	0	1	0	0
ENSG00000166446	CDYL2	660	638	578	874	998	912
ENSG00000166448	TMEM130	23	13	15	15	25	18
ENSG00000166451	CENPN	211	216	205	174	185	163
ENSG00000166452	AKIP1	239	230	264	276	319	275
ENSG00000166454	ATMIN	460	443	451	351	342	326
ENSG00000166455	C16orf46	10	2	10	7	11	9
ENSG00000166471	TMEM41B	724	756	646	1085	1027	1036
ENSG00000166473	PKD1L2	0	0	0	0	0	1
ENSG00000166477	LEO1	931	867	935	1022	1043	1046
ENSG00000166478	ZNF143	304	309	335	178	193	196
ENSG00000166479	TMX3	2324	2104	2088	2199	2167	2243
ENSG00000166482	MFAP4	35	27	19	102	98	85
ENSG00000166483	WEE1	1413	1549	1462	508	529	473
ENSG00000166484	MAPK7	73	61	59	37	59	57
ENSG00000166492	FAM86GP	1	0	0	0	0	0
ENSG00000166501	PRKCB	2134	2094	2070	1709	1807	1653
ENSG00000166503	na	452	448	455	425	409	421
ENSG00000166507	NDST2	15	35	11	8	13	10
ENSG00000166508	MCM7	6063	6619	6304	3737	3988	3716
ENSG00000166510	CCDC68	1	3	4	4	2	0
ENSG00000166523	CLEC4E	96	73	92	174	175	166
ENSG00000166526	ZNF3	801	827	779	739	793	732
ENSG00000166527	CLEC4D	0	3	2	1	4	4
ENSG00000166529	ZSCAN21	121	113	129	151	156	154
ENSG00000166532	RIMKLB	304	381	284	271	276	280
ENSG00000166535	A2ML1	0	1	0	1	1	1
ENSG00000166546	BEAN1	0	1	2	0	1	0
ENSG00000166548	TK2	508	526	434	629	640	595
ENSG00000166557	TMED3	2248	2392	2636	1760	1785	1763
ENSG00000166558	SLC38A8	0	0	1	0	1	0
ENSG00000166569	CPLX4	0	0	0	0	0	2
ENSG00000166575	TMEM135	579	542	516	1282	1318	1259
ENSG00000166578	IQCD	13	14	22	29	29	30
ENSG00000166579	NDEL1	396	430	411	428	431	409
ENSG00000166582	CENPV	582	654	678	327	358	281
ENSG00000166592	RRAD	6	9	5	7	6	6
ENSG00000166595	FAM96B	764	853	900	815	866	837
ENSG00000166598	HSP90B1	11767	12082	12295	7549	7901	7579
ENSG00000166619	BLCAP	1032	1089	1075	831	920	853
ENSG00000166664	CHRFAM7A	34	51	33	34	38	38
ENSG00000166669	ATF7IP2	216	245	222	226	256	252
ENSG00000166670	MMP10	11	15	20	2	4	10
ENSG00000166676	TVP23A	6	6	1	1	0	2
ENSG00000166682	TMPRSS5	9	7	6	7	8	5
ENSG00000166685	COG1	400	501	403	366	416	428
ENSG00000166689	PLEKHA7	12	13	18	44	58	59
ENSG00000166704	ZNF606	177	184	161	277	269	253
ENSG00000166707	ZCCHC18	5	5	1	4	2	2
ENSG00000166710	B2M	29229	28863	32143	27654	26985	27009
ENSG00000166716	ZNF592	1661	1715	1509	1958	2214	1932
ENSG00000166734	CASC4	1174	1078	1121	1084	1109	1168
ENSG00000166741	NNMT	0	0	0	0	2	1
ENSG00000166743	ACSM1	2	2	3	1	2	2
ENSG00000166747	AP1G1	1058	1003	969	1350	1447	1311
ENSG00000166750	SLFN5	4	2	2	3	3	3
ENSG00000166762	CATSPER2	75	138	68	37	29	32
ENSG00000166770	ZNF667-AS1	75	82	77	60	64	59
ENSG00000166780	C16orf45	26	32	24	13	17	13
ENSG00000166783	KIAA0430	1476	1569	1196	1596	1784	1527
ENSG00000166788	SAAL1	407	449	490	547	538	514
ENSG00000166793	YPEL4	26	36	23	275	340	265
ENSG00000166794	PPIB	2380	2331	2761	1215	1370	1278
ENSG00000166796	LDHC	18	13	24	42	48	50
ENSG00000166797	FAM96A	1222	1149	1229	936	901	894
ENSG00000166800	LDHAL6A	3	2	2	3	4	3
ENSG00000166801	FAM111A	955	1062	915	475	512	508
ENSG00000166803	KIAA0101	423	382	370	403	288	398
ENSG00000166813	KIF7	41	39	30	22	41	32
ENSG00000166816	LDHD	0	1	0	0	1	1
ENSG00000166821	PEX11A	2	0	1	0	0	2
ENSG00000166822	TMEM170A	415	418	377	415	412	393
ENSG00000166823	MESP1	3	11	13	3	1	1
ENSG00000166825	ANPEP	11317	11893	10319	8672	9752	8621
ENSG00000166839	ANKDD1A	50	57	40	8	13	15
ENSG00000166840	GLYATL1	2	3	0	2	0	0
ENSG00000166845	C18orf54	586	597	532	644	668	697
ENSG00000166847	DCTN5	1933	1932	1936	1604	1705	1515
ENSG00000166848	TERF2IP	713	784	757	859	889	895
ENSG00000166851	PLK1	1377	1439	1453	1152	1264	1187
ENSG00000166855	CLPX	1436	1445	1355	1526	1593	1607
ENSG00000166856	GPR182	1	0	0	0	0	0
ENSG00000166860	ZBTB39	652	708	610	648	697	613
ENSG00000166863	TAC3	1	5	0	2	1	1
ENSG00000166866	MYO1A	6	8	10	12	9	14
ENSG00000166881	NEMP1	1395	1476	1409	1800	1854	1798
ENSG00000166886	NAB2	730	752	806	774	856	781
ENSG00000166887	VPS39	2030	2166	1899	2312	2482	2302
ENSG00000166888	STAT6	2764	3203	2750	2908	3136	2917
ENSG00000166889	PATL1	1424	1345	1250	1717	1848	1738
ENSG00000166896	XRCC6BP1	123	143	127	237	246	226
ENSG00000166897	ELFN2	1	3	0	0	0	1
ENSG00000166900	STX3	449	503	452	591	604	564
ENSG00000166902	MRPL16	853	906	1023	617	657	640
ENSG00000166908	PIP4K2C	120	144	149	99	124	84
ENSG00000166912	MTMR10	699	711	694	1405	1462	1492
ENSG00000166913	YWHAB	6244	6470	6526	5360	5590	5382
ENSG00000166920	C15orf48	0	1	0	0	1	0
ENSG00000166922	SCG5	10	6	9	11	11	19
ENSG00000166924	NYAP1	1	0	0	1	0	0
ENSG00000166925	TSC22D4	1456	1534	1535	1153	1268	1101
ENSG00000166927	MS4A7	44	36	34	162	132	158
ENSG00000166928	MS4A14	2	3	3	18	27	24
ENSG00000166938	DIS3L	1384	1511	1319	892	1012	916
ENSG00000166946	CCNDBP1	953	944	1034	1511	1517	1560
ENSG00000166947	EPB42	1	3	0	2	0	3
ENSG00000166948	TGM6	1	0	0	0	0	0
ENSG00000166949	SMAD3	446	414	418	258	300	229
ENSG00000166960	CCDC178	0	0	1	0	0	0
ENSG00000166961	MS4A15	0	0	1	0	0	0
ENSG00000166963	MAP1A	27	22	15	48	36	40
ENSG00000166965	RCCD1	661	771	611	259	309	279
ENSG00000166971	AKTIP	113	131	105	90	114	116
ENSG00000166974	MAPRE2	2920	2906	2880	4607	4849	4710
ENSG00000166986	MARS	2471	2857	2601	6607	7104	6778
ENSG00000166987	MBD6	768	875	711	1188	1368	1114
ENSG00000166997	CNPY4	138	170	172	72	77	78
ENSG00000167004	PDIA3	7304	7631	8042	4939	5220	4890
ENSG00000167005	NUDT21	4163	4074	4075	4159	4035	4237
ENSG00000167011	NAT16	0	0	1	1	0	0
ENSG00000167037	SGSM1	0	0	0	1	0	1
ENSG00000167046	na	4	13	3	7	13	8
ENSG00000167065	DUSP18	54	51	52	44	55	39
ENSG00000167074	TEF	400	398	408	156	173	141
ENSG00000167077	MEI1	33	34	32	78	79	99
ENSG00000167080	B4GALNT2	0	1	0	0	0	0
ENSG00000167081	PBX3	35	40	32	46	49	69
ENSG00000167083	GNGT2	3	3	2	4	4	5
ENSG00000167085	PHB	1503	1647	1902	1071	1073	1057
ENSG00000167088	SNRPD1	2857	2874	3247	1777	1799	1738
ENSG00000167100	SAMD14	42	63	54	35	38	37
ENSG00000167103	PIP5KL1	2	4	4	4	1	3
ENSG00000167105	TMEM92	30	36	26	7	11	19
ENSG00000167106	FAM102A	192	208	210	281	300	231
ENSG00000167107	ACSF2	420	500	429	393	389	378
ENSG00000167110	GOLGA2	454	477	441	499	527	466
ENSG00000167112	TRUB2	473	447	467	250	258	241
ENSG00000167113	COQ4	175	214	194	172	160	167
ENSG00000167114	SLC27A4	290	328	340	94	109	97
ENSG00000167118	URM1	524	519	549	420	465	471
ENSG00000167123	CERCAM	106	112	94	48	55	38
ENSG00000167130	DOLPP1	218	220	253	331	324	323
ENSG00000167131	CCDC103	1	0	1	0	0	0
ENSG00000167136	ENDOG	80	89	97	33	45	41
ENSG00000167173	C15orf39	982	1053	1024	671	736	659
ENSG00000167182	SP2	585	625	562	895	913	820
ENSG00000167183	PRR15L	0	1	0	0	0	0
ENSG00000167186	COQ7	338	320	341	433	494	425
ENSG00000167191	GPRC5B	2	3	0	0	0	1
ENSG00000167193	CRK	513	446	517	569	596	646
ENSG00000167196	FBXO22	582	576	605	532	596	582
ENSG00000167202	TBC1D2B	1568	1634	1531	1227	1332	1163
ENSG00000167207	NOD2	1	0	3	1	4	5
ENSG00000167208	SNX20	383	396	425	399	437	408
ENSG00000167210	LOXHD1	4	4	4	5	4	4
ENSG00000167216	KATNAL2	82	99	84	102	133	100
ENSG00000167220	HDHD2	574	605	610	702	746	700
ENSG00000167232	ZNF91	422	474	402	444	472	437
ENSG00000167244	IGF2	1	0	0	1	0	0
ENSG00000167257	RNF214	960	1135	1040	1060	1157	1028
ENSG00000167258	CDK12	2703	2996	2573	2664	2820	2598
ENSG00000167261	DPEP2	66	114	74	69	78	63
ENSG00000167264	DUS2	163	177	184	127	148	116
ENSG00000167272	POP5	408	409	438	265	246	219
ENSG00000167280	ENGASE	830	963	758	588	630	555
ENSG00000167281	RBFOX3	0	0	0	2	0	0
ENSG00000167283	ATP5L	4357	4442	5009	4399	4577	4319
ENSG00000167286	CD3D	285	278	281	137	140	148
ENSG00000167291	TBC1D16	447	414	426	414	483	436
ENSG00000167302	ENTHD2	351	422	293	313	340	273
ENSG00000167306	MYO5B	3	3	2	1	2	0
ENSG00000167315	ACAA2	1274	1315	1359	1205	1221	1270
ENSG00000167323	STIM1	1487	1621	1511	1704	1835	1852
ENSG00000167325	RRM1	2012	1976	2135	1474	1470	1508
ENSG00000167333	TRIM68	113	117	136	188	188	177
ENSG00000167363	FN3K	2	5	3	3	3	2
ENSG00000167371	PRRT2	0	1	1	1	1	1
ENSG00000167377	ZNF23	12	19	13	19	17	18
ENSG00000167378	IRGQ	294	367	294	324	367	326
ENSG00000167380	ZNF226	312	289	232	279	312	289
ENSG00000167384	ZNF180	238	192	228	218	225	215
ENSG00000167394	ZNF668	196	204	180	123	185	143
ENSG00000167395	ZNF646	1195	1208	1057	1087	1179	1013
ENSG00000167397	VKORC1	132	150	169	69	74	63
ENSG00000167414	GNG8	0	0	1	1	0	0
ENSG00000167419	LPO	110	133	95	19	40	26
ENSG00000167434	CA4	0	0	1	0	0	5
ENSG00000167447	SMG8	687	644	721	657	729	688
ENSG00000167460	TPM4	9957	10332	10660	14191	15095	14154
ENSG00000167461	RAB8A	969	1015	1019	650	713	689
ENSG00000167468	GPX4	3200	3432	3775	2839	3164	2924
ENSG00000167470	MIDN	1243	1331	1298	1452	1561	1472
ENSG00000167476	JSRP1	1	1	1	2	0	0
ENSG00000167483	FAM129C	4	11	3	6	4	7
ENSG00000167487	KLHL26	162	193	178	193	215	213
ENSG00000167491	GATAD2A	2568	2809	2672	1633	1700	1510
ENSG00000167508	MVD	326	370	369	621	674	626
ENSG00000167513	CDT1	1878	2012	2067	1419	1658	1422
ENSG00000167515	TRAPPC2L	207	262	224	156	182	161
ENSG00000167522	ANKRD11	1507	1628	1358	1919	2181	1803
ENSG00000167523	SPATA33	19	16	16	4	10	8
ENSG00000167524	na	39	81	30	17	21	21
ENSG00000167525	PROCA1	108	131	82	66	84	76
ENSG00000167526	RPL13	24337	25110	30488	27555	30054	28070
ENSG00000167528	ZNF641	0	2	3	5	3	7
ENSG00000167535	CACNB3	92	135	95	59	71	66
ENSG00000167536	DHRS13	150	160	182	57	56	74
ENSG00000167543	TP53I13	873	1036	1009	655	831	708
ENSG00000167548	KMT2D	2575	3208	2179	1890	2104	1605
ENSG00000167549	CORO6	31	36	17	17	24	20
ENSG00000167550	RHEBL1	32	32	40	25	27	25
ENSG00000167552	TUBA1A	1318	1408	1409	2457	2614	2590
ENSG00000167553	TUBA1C	2550	2520	2830	1000	1109	983
ENSG00000167554	ZNF610	86	104	84	106	110	90
ENSG00000167555	ZNF528	10	9	13	12	12	15
ENSG00000167562	ZNF701	387	399	369	562	543	509
ENSG00000167565	SERTAD3	139	145	161	178	156	191
ENSG00000167566	NCKAP5L	616	699	631	624	669	605
ENSG00000167578	RAB4B	122	130	137	114	139	148
ENSG00000167580	AQP2	3	2	4	1	4	1
ENSG00000167588	GPD1	6	1	7	6	7	3
ENSG00000167595	PROSER3	187	229	169	120	159	115
ENSG00000167600	CYP2S1	142	169	174	125	135	120
ENSG00000167601	AXL	5	4	5	12	21	13
ENSG00000167604	NFKBID	215	323	218	248	288	273
ENSG00000167608	TMC4	14	17	16	10	8	20
ENSG00000167613	LAIR1	1910	2032	2042	2560	2644	2376
ENSG00000167614	TTYH1	14	13	13	15	14	20
ENSG00000167615	LENG8	3277	5102	2812	1297	1620	1185
ENSG00000167618	LAIR2	0	0	0	0	2	1
ENSG00000167619	TMEM145	13	12	18	7	7	9
ENSG00000167625	ZNF526	477	484	483	324	383	327
ENSG00000167632	TRAPPC9	822	912	788	738	782	743
ENSG00000167634	NLRP7	4	3	1	9	17	11
ENSG00000167635	ZNF146	3716	3742	3924	2616	2771	2611
ENSG00000167637	ZNF283	125	110	104	74	85	78
ENSG00000167641	PPP1R14A	0	0	0	2	1	0
ENSG00000167642	SPINT2	28	14	17	11	13	5
ENSG00000167644	C19orf33	0	0	0	0	1	0
ENSG00000167645	YIF1B	814	911	941	719	795	742
ENSG00000167646	DNAAF3	9	11	6	6	4	3
ENSG00000167653	PSCA	5	6	9	9	17	5
ENSG00000167654	ATCAY	0	1	0	0	0	0
ENSG00000167657	DAPK3	479	530	569	538	621	588
ENSG00000167658	EEF2	77349	77568	85413	99761	108941	105230
ENSG00000167664	TMIGD2	844	840	943	914	1020	925
ENSG00000167670	CHAF1A	1400	1501	1461	781	771	699
ENSG00000167671	UBXN6	1209	1198	1307	1441	1622	1467
ENSG00000167674	na	1059	1175	1125	1168	1267	1085
ENSG00000167676	PLIN4	6	9	2	6	8	5
ENSG00000167680	SEMA6B	682	699	786	1155	1267	1161
ENSG00000167685	ZNF444	317	299	327	312	327	306
ENSG00000167693	NXN	3	1	4	6	4	2
ENSG00000167695	FAM57A	80	84	102	25	26	16
ENSG00000167699	GLOD4	642	656	636	537	481	467
ENSG00000167700	MFSD3	622	648	600	327	403	309
ENSG00000167701	GPT	27	49	43	11	26	16
ENSG00000167702	KIFC2	907	1181	771	601	633	534
ENSG00000167703	SLC43A2	103	106	121	271	279	303
ENSG00000167705	RILP	141	136	140	67	98	73
ENSG00000167711	SERPINF2	29	18	30	25	29	30
ENSG00000167716	WDR81	386	435	380	286	307	258
ENSG00000167720	SRR	37	49	39	52	56	39
ENSG00000167721	TSR1	875	900	867	416	451	395
ENSG00000167723	TRPV3	67	76	54	28	17	23
ENSG00000167733	HSD11B1L	24	38	22	26	29	33
ENSG00000167740	CYB5D2	136	106	111	238	228	261
ENSG00000167741	GGT6	1	0	0	0	0	0
ENSG00000167747	C19orf48	2370	2693	2814	1918	2026	1860
ENSG00000167748	KLK1	1	1	2	1	1	0
ENSG00000167765	na	3	3	0	1	1	1
ENSG00000167766	ZNF83	610	691	493	432	528	422
ENSG00000167767	KRT80	3	3	6	10	6	4
ENSG00000167768	KRT1	3	1	1	1	0	0
ENSG00000167769	ACER1	0	0	0	0	1	2
ENSG00000167770	OTUB1	1325	1469	1440	1207	1342	1179
ENSG00000167771	RCOR2	23	33	29	34	37	29
ENSG00000167772	ANGPTL4	4	6	8	11	12	11
ENSG00000167774	NDUFA7	3	0	1	2	6	0
ENSG00000167775	CD320	423	496	530	193	258	218
ENSG00000167778	SPRYD3	613	674	668	365	398	398
ENSG00000167779	IGFBP6	4	5	5	1	5	2
ENSG00000167780	SOAT2	1	0	0	1	0	0
ENSG00000167785	ZNF558	385	432	366	351	357	360
ENSG00000167791	CABP2	0	0	0	0	0	1
ENSG00000167792	NDUFV1	3546	4193	3623	2575	2876	2664
ENSG00000167797	CDK2AP2	977	967	1064	935	1018	935
ENSG00000167798	C3P1	0	1	0	0	0	0
ENSG00000167799	NUDT8	87	95	81	48	60	50
ENSG00000167800	TBX10	0	2	0	0	0	1
ENSG00000167807	na	2	1	1	0	1	0
ENSG00000167815	PRDX2	134	148	168	122	111	127
ENSG00000167840	ZNF232	43	46	60	27	33	30
ENSG00000167842	MIS12	285	275	296	310	337	291
ENSG00000167850	CD300C	48	62	49	11	16	11
ENSG00000167851	CD300A	467	516	568	172	156	188
ENSG00000167858	TEKT1	1	1	1	2	3	4
ENSG00000167861	HID1	0	0	0	0	0	2
ENSG00000167862	ICT1	311	333	345	614	629	560
ENSG00000167863	ATP5H	1459	1467	1591	1278	1277	1201
ENSG00000167874	TMEM88	1	1	0	6	8	6
ENSG00000167880	EVPL	1727	2084	1687	1513	1792	1539
ENSG00000167881	SRP68	1946	2015	1972	2342	2396	2224
ENSG00000167889	MGAT5B	1	3	2	6	2	3
ENSG00000167895	TMC8	3773	4198	3754	2796	3142	2695
ENSG00000167900	TK1	1141	1305	1375	492	595	530
ENSG00000167904	TMEM68	556	538	547	615	587	586
ENSG00000167910	CYP7A1	0	0	0	1	1	1
ENSG00000167912	na	198	208	225	113	99	111
ENSG00000167914	GSDMA	4	1	4	6	2	6
ENSG00000167920	TMEM99	17	14	10	32	29	39
ENSG00000167925	GHDC	1009	1177	1077	914	995	932
ENSG00000167930	ITFG3	420	464	460	444	508	430
ENSG00000167945	PRR25	2	1	1	2	1	0
ENSG00000167962	ZNF598	1479	1634	1636	1173	1277	1112
ENSG00000167964	RAB26	12	7	11	7	6	13
ENSG00000167965	MLST8	1011	1049	1081	1019	1174	1080
ENSG00000167967	E4F1	713	833	756	434	510	471
ENSG00000167968	DNASE1L2	32	23	16	20	29	11
ENSG00000167969	ECI1	658	718	770	549	620	547
ENSG00000167971	CASKIN1	18	14	26	14	18	12
ENSG00000167972	ABCA3	255	301	257	172	198	164
ENSG00000167977	KCTD5	947	959	1014	1398	1393	1334
ENSG00000167978	SRRM2	11709	15734	9959	7058	8182	6548
ENSG00000167981	ZNF597	265	238	239	245	258	271
ENSG00000167984	NLRC3	2785	3051	2681	2538	2818	2509
ENSG00000167985	SDHAF2	197	209	238	239	200	201
ENSG00000167986	DDB1	5749	6132	5820	3967	4251	3994
ENSG00000167987	VPS37C	630	645	679	707	793	700
ENSG00000167992	VWCE	466	619	463	181	182	153
ENSG00000167994	RAB3IL1	13	27	18	8	8	13
ENSG00000167995	BEST1	27	49	27	70	73	83
ENSG00000167996	FTH1	3201	2884	3271	10678	12547	11282
ENSG00000168000	BSCL2	71	104	89	124	125	127
ENSG00000168002	POLR2G	1152	1278	1342	1034	1022	992
ENSG00000168003	SLC3A2	2054	2307	2261	14872	15780	14738
ENSG00000168004	HRASLS5	2	7	8	35	49	37
ENSG00000168005	C11orf84	820	872	888	775	847	771
ENSG00000168010	ATG16L2	3102	4506	2731	1801	2061	1635
ENSG00000168014	C2CD3	1362	1499	1243	1721	1858	1656
ENSG00000168016	TRANK1	50	61	60	72	81	66
ENSG00000168026	TTC21A	27	52	38	36	38	32
ENSG00000168028	RPSA	47077	48865	55932	55388	56439	55931
ENSG00000168032	ENTPD3	0	0	0	0	2	0
ENSG00000168036	CTNNB1	3568	3749	3682	5603	5670	5665
ENSG00000168038	ULK4	138	178	153	313	342	323
ENSG00000168040	FADD	401	426	425	387	414	416
ENSG00000168056	LTBP3	554	645	576	397	449	362
ENSG00000168060	NAALADL1	0	0	0	2	0	0
ENSG00000168061	SAC3D1	210	261	276	88	113	91
ENSG00000168062	BATF2	16	27	18	14	23	24
ENSG00000168065	SLC22A11	0	1	0	1	0	0
ENSG00000168066	SF1	5562	6179	5393	5480	6158	5365
ENSG00000168067	MAP4K2	1080	1161	1057	844	850	797
ENSG00000168071	CCDC88B	1121	1438	1126	739	836	675
ENSG00000168077	SCARA3	1	1	1	1	0	0
ENSG00000168078	PBK	99	72	108	71	62	68
ENSG00000168081	PNOC	3	1	2	0	1	3
ENSG00000168090	COPS6	854	893	967	661	666	714
ENSG00000168092	PAFAH1B2	4101	3927	4118	3828	4056	3975
ENSG00000168096	ANKS3	261	327	289	195	198	193
ENSG00000168101	NUDT16L1	845	919	1027	831	914	759
ENSG00000168116	KIAA1586	647	604	613	519	557	578
ENSG00000168118	RAB4A	1035	1009	1077	1146	1065	1123
ENSG00000168126	OR2W6P	0	0	1	0	0	0
ENSG00000168137	SETD5	2422	2550	2299	3323	3578	3214
ENSG00000168140	VASN	138	135	122	113	124	86
ENSG00000168152	THAP9	174	169	154	352	371	384
ENSG00000168159	RNF187	1497	1612	1700	1609	1684	1621
ENSG00000168172	HOOK3	998	1040	872	1158	1158	1163
ENSG00000168175	MAPK1IP1L	1279	1375	1226	1567	1613	1567
ENSG00000168209	DDIT4	289	297	336	1146	1344	1268
ENSG00000168214	RBPJ	2312	2416	2215	2235	2352	2200
ENSG00000168216	LMBRD1	452	380	389	721	713	747
ENSG00000168228	ZCCHC4	342	335	321	398	421	443
ENSG00000168234	TTC39C	0	0	1	0	0	0
ENSG00000168237	GLYCTK	271	293	255	352	334	344
ENSG00000168243	GNG4	4	4	5	11	8	6
ENSG00000168246	UBTD2	496	511	465	322	263	279
ENSG00000168255	POLR2J3	74	118	73	79	72	83
ENSG00000168256	NKIRAS2	865	906	929	1083	1230	1046
ENSG00000168259	DNAJC7	1431	1404	1404	1915	2004	1968
ENSG00000168263	KCNV2	2	0	2	2	5	1
ENSG00000168264	IRF2BP2	3427	3675	3394	4422	4690	4421
ENSG00000168268	NT5DC2	65	75	67	24	23	26
ENSG00000168269	FOXI1	0	0	0	1	1	1
ENSG00000168273	SMIM4	70	76	79	36	35	36
ENSG00000168275	COA6	275	293	333	343	298	327
ENSG00000168280	KIF5C	11	9	5	10	4	3
ENSG00000168282	MGAT2	86	74	111	63	90	68
ENSG00000168283	BMI1	1062	1027	998	1242	1093	1276
ENSG00000168286	THAP11	434	439	501	236	229	236
ENSG00000168288	MMADHC	1348	1334	1471	2598	2707	2635
ENSG00000168291	PDHB	1305	1338	1406	1304	1407	1385
ENSG00000168297	PXK	1617	1692	1632	3089	3156	2992
ENSG00000168298	HIST1H1E	2	0	2	5	5	5
ENSG00000168300	PCMTD1	1511	1407	1362	2560	2338	2572
ENSG00000168301	KCTD6	156	166	177	126	116	123
ENSG00000168303	MPLKIP	481	447	569	560	510	541
ENSG00000168306	ACOX2	4	2	4	5	6	9
ENSG00000168309	FAM107A	0	1	1	0	0	0
ENSG00000168310	IRF2	584	585	633	1035	1090	1044
ENSG00000168329	CX3CR1	8	9	8	7	6	8
ENSG00000168334	XIRP1	0	6	4	11	2	6
ENSG00000168348	INSM2	1	4	1	4	4	3
ENSG00000168350	DEGS2	184	212	205	86	117	104
ENSG00000168356	SCN11A	1	0	3	1	0	0
ENSG00000168374	ARF4	1667	1772	1786	2628	2560	2617
ENSG00000168385	SEPT2	3307	3321	3199	3306	3435	3298
ENSG00000168386	FILIP1L	63	42	60	309	302	278
ENSG00000168389	MFSD2A	132	161	154	39	37	28
ENSG00000168393	DTYMK	361	383	434	227	209	199
ENSG00000168394	TAP1	1046	1018	1193	732	828	842
ENSG00000168395	ING5	790	941	825	586	693	604
ENSG00000168397	ATG4B	663	840	683	608	662	580
ENSG00000168404	MLKL	221	202	233	158	180	169
ENSG00000168405	CMAHP	81	107	101	291	318	287
ENSG00000168411	RFWD3	982	1016	929	1004	1067	937
ENSG00000168421	RHOH	813	797	830	1014	981	1005
ENSG00000168427	KLHL30	0	0	0	1	2	0
ENSG00000168434	COG7	324	322	332	281	289	266
ENSG00000168438	CDC40	1243	1191	1329	1905	1907	1906
ENSG00000168439	STIP1	4240	4556	4784	5026	5232	5135
ENSG00000168447	SCNN1B	0	0	0	0	0	1
ENSG00000168453	HR	13	15	10	48	50	39
ENSG00000168454	TXNDC2	0	0	0	0	1	0
ENSG00000168461	RAB31	67	60	77	55	65	54
ENSG00000168476	REEP4	1167	1364	1193	1403	1511	1380
ENSG00000168477	TNXB	50	48	58	19	20	11
ENSG00000168481	LGI3	1	0	0	1	1	0
ENSG00000168484	SFTPC	0	0	0	0	2	0
ENSG00000168487	BMP1	655	784	637	530	642	498
ENSG00000168488	ATXN2L	3049	3470	2809	4642	5098	4417
ENSG00000168490	PHYHIP	2	2	2	7	4	5
ENSG00000168495	POLR3D	1609	1808	1746	1177	1171	1182
ENSG00000168496	FEN1	1562	1537	1652	378	414	327
ENSG00000168497	SDPR	227	225	223	112	118	100
ENSG00000168502	MTCL1	2	6	4	10	11	9
ENSG00000168509	HFE2	1	1	0	0	0	0
ENSG00000168517	HEXIM2	20	28	21	32	25	35
ENSG00000168522	FNTA	1557	1642	1674	1932	1992	1876
ENSG00000168528	SERINC2	71	83	64	217	250	216
ENSG00000168538	TRAPPC11	1534	1614	1445	2204	2244	2229
ENSG00000168546	GFRA2	16	10	14	13	15	13
ENSG00000168556	ING2	283	281	350	298	268	277
ENSG00000168564	CDKN2AIP	1266	1248	1381	1873	1882	1888
ENSG00000168566	SNRNP48	420	480	460	795	677	775
ENSG00000168569	TMEM223	294	281	334	206	236	210
ENSG00000168575	SLC20A2	1532	1552	1464	1409	1511	1380
ENSG00000168589	DYNLRB2	0	0	0	1	0	1
