id	sym	MRTrep1	MRTrep2	MRTrep3	Controlrep1	Controlrep2	Controlrep3
ENSG00000185721	DRG1	1484	548	1524	1354	1758	1337
ENSG00000185722	ANKFY1	306	106	286	185	235	150
ENSG00000185728	YTHDF3	2699	1161	3099	2828	1820	1740
ENSG00000185730	ZNF696	115	69	110	133	100	80
ENSG00000185736	ADARB2	0	0	0	0	0	0
ENSG00000185737	NRG3	0	0	0	0	0	0
ENSG00000185739	SRL	2	0	2	0	0	0
ENSG00000185742	C11orf87	2	0	4	0	0	1
ENSG00000185745	IFIT1	5	0	3	8	7	4
ENSG00000185753	CXorf38	77	36	82	78	78	68
ENSG00000185758	CLDN24	0	0	0	0	0	0
ENSG00000185760	KCNQ5	127	75	132	96	109	97
ENSG00000185761	ADAMTSL5	0	0	1	1	0	0
ENSG00000185774	KCNIP4	2	0	9	1	7	2
ENSG00000185775	SPATA31A6	0	0	0	0	0	1
ENSG00000185787	MORF4L1	433	427	738	1024	284	368
ENSG00000185792	NLRP9	0	0	0	1	0	0
ENSG00000185798	WDR53	24	19	27	28	30	24
ENSG00000185800	DMWD	29	12	23	17	31	11
ENSG00000185803	SLC52A2	828	263	1021	682	868	665
ENSG00000185808	PIGP	179	76	207	163	159	167
ENSG00000185811	IKZF1	2310	1437	2741	2086	1731	1586
ENSG00000185813	PCYT2	183	72	166	98	135	117
ENSG00000185818	NAT8L	319	275	554	267	242	258
ENSG00000185821	OR6C76	0	0	0	0	0	0
ENSG00000185823	NPAP1	0	0	0	0	1	0
ENSG00000185825	BCAP31	1190	819	1653	1775	950	1099
ENSG00000185829	ARL17A	1	0	1	2	0	0
ENSG00000185834	RPL12P4	22	13	29	35	20	21
ENSG00000185837	CECR5-AS1	10	2	4	7	4	4
ENSG00000185838	GNB1L	56	31	88	89	102	74
ENSG00000185842	DNAH14	54	10	42	34	39	17
ENSG00000185860	CCDC190	2	0	0	1	2	1
ENSG00000185862	EVI2B	5513	1735	5108	2227	3288	2413
ENSG00000185863	TMEM210	0	0	0	1	0	0
ENSG00000185864	NPIPB4	1	1	1	2	1	1
ENSG00000185869	ZNF829	31	22	39	36	46	31
ENSG00000185873	TMPRSS11B	0	0	0	0	1	0
ENSG00000185875	THNSL1	19	7	15	17	18	9
ENSG00000185880	TRIM69	77	48	94	82	49	42
ENSG00000185883	ATP6V0C	2	0	2	0	0	0
ENSG00000185885	IFITM1	0	0	0	0	0	0
ENSG00000185888	PRSS38	0	0	0	0	0	0
ENSG00000185894	BPY2C	0	0	0	0	0	0
ENSG00000185896	LAMP1	4139	1943	5618	4161	2760	2443
ENSG00000185897	FFAR3	0	0	0	0	0	0
ENSG00000185899	TAS2R60	0	0	0	0	0	0
ENSG00000185900	POMK	7	3	4	1	4	1
ENSG00000185903	OR11N1P	0	0	0	0	0	0
ENSG00000185904	LINC00839	0	0	0	0	0	0
ENSG00000185905	C16orf54	241	132	276	206	220	167
ENSG00000185909	KLHDC8B	139	47	129	69	93	55
ENSG00000185915	KLHL34	9	1	6	2	5	5
ENSG00000185917	SETD4	65	39	82	72	63	56
ENSG00000185920	PTCH1	59	26	47	51	52	47
ENSG00000185924	RTN4RL1	0	0	0	0	0	0
ENSG00000185926	OR4C46	0	0	0	0	0	0
ENSG00000185933	CALHM1	0	0	0	1	0	2
ENSG00000185940	KRTAP5-5	0	0	0	0	0	0
ENSG00000185942	NKAIN3	0	1	2	0	3	0
ENSG00000185946	RNPC3	294	111	263	210	195	185
ENSG00000185947	ZNF267	164	86	136	139	158	98
ENSG00000185950	IRS2	1587	1116	2014	2319	1161	1238
ENSG00000185955	C7orf61	3	1	1	5	2	5
ENSG00000185958	FAM186A	13	7	8	9	15	9
ENSG00000185960	SHOX	0	0	0	0	0	0
ENSG00000185962	LCE3A	0	0	0	0	0	0
ENSG00000185963	BICD2	986	333	925	666	838	654
ENSG00000185966	LCE3E	0	0	0	0	0	0
ENSG00000185972	CCIN	0	0	0	1	0	0
ENSG00000185973	TMLHE	14	4	22	10	7	7
ENSG00000185974	GRK1	2	0	0	0	2	1
ENSG00000185982	DEFB128	0	0	0	0	0	0
ENSG00000185985	SLITRK2	299	63	197	118	249	134
ENSG00000185986	SDHAP3	1	1	0	1	0	0
ENSG00000185988	PLK5	1	0	0	0	1	0
ENSG00000185989	RASA3	167	107	180	183	175	135
ENSG00000186001	LRCH3	385	137	404	296	341	286
ENSG00000186007	LEMD1	0	0	0	0	0	0
ENSG00000186008	RPS4XP21	1	0	0	2	0	0
ENSG00000186009	ATP4B	1	0	0	1	0	1
ENSG00000186010	NDUFA13	785	231	788	524	1068	643
ENSG00000186017	ZNF566	127	44	115	124	119	122
ENSG00000186020	ZNF529	86	57	101	71	92	57
ENSG00000186026	ZNF284	93	45	67	75	58	73
ENSG00000186038	HTR3E	0	0	0	0	0	0
ENSG00000186047	DLEU7	103	37	87	57	51	48
ENSG00000186049	KRT73	0	0	0	0	1	0
ENSG00000186051	TAL2	16	1	15	8	6	6
ENSG00000186056	MATN1-AS1	3	8	4	6	2	4
ENSG00000186063	AIDA	9	2	5	7	6	8
ENSG00000186073	C15orf41	34	22	22	36	29	40
ENSG00000186074	CD300LF	783	411	936	568	439	365
ENSG00000186075	ZPBP2	0	0	0	0	0	0
ENSG00000186081	KRT5	0	0	0	0	0	0
ENSG00000186082	KRT18P14	0	0	0	0	0	0
ENSG00000186086	NBPF6	0	0	0	0	0	0
ENSG00000186088	GSAP	183	84	197	139	153	110
ENSG00000186090	HTR3D	1	0	0	0	0	0
ENSG00000186092	OR4F5	0	0	0	0	0	0
ENSG00000186094	AGBL4	3	0	2	5	6	2
ENSG00000186103	ARGFX	0	0	0	0	0	0
ENSG00000186104	CYP2R1	69	43	79	103	73	89
ENSG00000186105	LRRC70	0	0	0	0	0	0
ENSG00000186106	ANKRD46	162	61	139	138	163	129
ENSG00000186111	PIP5K1C	137	50	133	93	107	88
ENSG00000186113	OR5D14	0	0	0	0	0	0
ENSG00000186115	CYP4F2	0	0	0	0	0	0
ENSG00000186118	TEX38	0	0	0	1	2	0
ENSG00000186119	OR5D18	0	0	0	0	0	0
ENSG00000186124	OR9M1P	0	0	0	0	1	0
ENSG00000186130	ZBTB6	47	11	34	24	33	31
ENSG00000186132	C2orf76	5	6	10	6	2	1
ENSG00000186136	TAS2R42	2	0	1	2	0	1
ENSG00000186141	POLR3C	952	260	833	570	945	629
ENSG00000186146	DEFB131	0	0	0	0	0	0
ENSG00000186150	UBL4B	0	1	2	3	3	1
ENSG00000186152	LILRP1	0	1	0	0	0	0
ENSG00000186153	WWOX	138	50	119	137	117	106
ENSG00000186160	CYP4Z1	0	0	1	0	0	0
ENSG00000186162	CIDECP	114	47	105	72	95	67
ENSG00000186166	CCDC84	121	89	150	131	52	84
ENSG00000186174	BCL9L	42	8	46	25	14	18
ENSG00000186184	POLR1D	1194	518	1225	1169	1229	879
ENSG00000186185	KIF18B	25	11	30	25	28	14
ENSG00000186187	ZNRF1	609	210	580	498	705	514
ENSG00000186188	FFAR4	1	1	2	0	0	2
ENSG00000186190	BPIFB3	0	0	0	0	0	0
ENSG00000186191	BPIFB4	0	0	0	0	0	0
ENSG00000186193	SAPCD2	10	23	24	51	4	12
ENSG00000186197	EDARADD	472	113	321	272	558	351
ENSG00000186198	SLC51B	0	0	0	0	0	0
ENSG00000186204	CYP4F12	0	0	0	0	0	0
ENSG00000186205	MARC1	31	17	29	12	20	16
ENSG00000186207	LCE5A	0	0	0	0	0	0
ENSG00000186212	SOWAHB	0	0	0	0	0	0
ENSG00000186222	BLOC1S4	272	250	429	524	270	285
ENSG00000186226	LCE1E	0	0	0	0	0	0
ENSG00000186230	ZNF749	4	3	3	1	1	0
ENSG00000186231	KLHL32	0	0	4	1	3	3
ENSG00000186234	FAM86MP	0	0	0	0	0	0
ENSG00000186260	MKL2	70	10	27	28	38	30
ENSG00000186265	BTLA	15	2	12	13	9	18
ENSG00000186268	OR10D4P	0	0	0	0	0	0
ENSG00000186272	ZNF17	31	29	45	27	30	24
ENSG00000186280	KDM4D	4	0	3	3	2	0
ENSG00000186281	GPAT2	2	1	2	0	0	0
ENSG00000186283	TOR3A	2070	723	2654	2139	2069	1592
ENSG00000186288	PABPC1L2A	0	0	0	0	0	0
ENSG00000186297	GABRA5	1	0	0	0	0	1
ENSG00000186298	PPP1CC	3163	1294	3178	3128	3315	2600
ENSG00000186300	ZNF555	37	22	27	31	41	27
ENSG00000186301	MST1P2	1	4	1	4	2	3
ENSG00000186306	OR10T2	0	0	0	0	0	0
ENSG00000186310	NAP1L3	0	0	0	0	0	0
ENSG00000186312	CA5BP1	151	31	145	58	129	92
ENSG00000186314	PRELID2	73	45	94	53	64	64
ENSG00000186318	BACE1	233	100	274	218	203	207
ENSG00000186326	RGS9BP	1	0	1	1	3	0
ENSG00000186329	TMEM212	2	0	3	0	0	1
ENSG00000186334	SLC36A3	2	1	1	0	0	0
ENSG00000186335	SLC36A2	3	1	1	1	0	0
ENSG00000186340	THBS2	71	36	80	79	57	60
ENSG00000186350	RXRA	509	195	457	390	393	319
ENSG00000186352	ANKRD37	1	3	2	1	3	1
ENSG00000186364	NUDT17	0	0	1	0	0	0
ENSG00000186367	KIAA1024L	5	1	1	4	6	0
ENSG00000186369	LINC00643	0	0	1	1	0	0
ENSG00000186376	ZNF75D	12	23	17	25	9	7
ENSG00000186377	CYP4X1	0	0	0	0	0	0
ENSG00000186393	KRT26	0	0	0	0	0	0
ENSG00000186395	KRT10	471	396	658	477	204	331
ENSG00000186399	GOLGA8R	16	6	12	12	16	6
ENSG00000186407	CD300E	1	0	1	0	1	0
ENSG00000186409	CCDC30	51	20	45	37	32	20
ENSG00000186416	NKRF	165	92	156	153	151	134
ENSG00000186417	GLDN	22	2	18	15	21	13
ENSG00000186431	FCAR	6	2	6	5	9	3
ENSG00000186432	KPNA4	1118	378	1130	867	942	726
ENSG00000186439	TRDN	2	0	0	1	1	2
ENSG00000186440	OR6P1	0	0	0	0	0	0
ENSG00000186442	KRT3	0	0	0	0	0	0
ENSG00000186446	ZNF501	1	0	2	1	0	1
ENSG00000186448	ZNF197	117	55	120	110	123	124
ENSG00000186451	SPATA12	4	0	0	0	1	0
ENSG00000186452	TMPRSS12	0	0	0	0	0	0
ENSG00000186453	FAM228A	2	0	0	1	1	0
ENSG00000186458	DEFB132	0	0	0	0	1	0
ENSG00000186462	NAP1L2	0	0	1	0	0	0
ENSG00000186466	AQP7P1	0	0	0	0	0	0
ENSG00000186468	RPS23	8199	3305	7839	5357	7595	5686
ENSG00000186469	GNG2	49	26	72	66	37	38
ENSG00000186470	BTN3A2	309	110	254	223	361	236
ENSG00000186471	AKAP14	9	10	17	8	15	16
ENSG00000186472	PCLO	12	3	31	25	22	23
ENSG00000186474	KLK12	0	0	0	0	0	0
ENSG00000186479	RGS7BP	0	0	0	0	0	0
ENSG00000186480	INSIG1	1831	965	1927	1852	1758	1646
ENSG00000186481	ANKRD20A5P	1	2	2	1	0	1
ENSG00000186487	MYT1L	0	0	0	0	0	1
ENSG00000186493	C5orf38	0	0	0	0	0	0
ENSG00000186496	ZNF396	1	1	7	4	2	3
ENSG00000186501	TMEM222	180	64	231	124	202	137
ENSG00000186508	OR9I2P	0	0	0	0	0	0
ENSG00000186509	OR9Q1	4	1	2	1	3	1
ENSG00000186510	CLCNKA	0	0	1	2	0	0
ENSG00000186513	OR9Q2	0	0	0	0	0	0
ENSG00000186517	ARHGAP30	8782	2943	8279	5464	6309	4436
ENSG00000186522	SEPT10	0	0	0	0	0	0
ENSG00000186523	FAM86B1	0	0	0	0	0	0
ENSG00000186526	CYP4F8	0	0	0	1	1	0
ENSG00000186529	CYP4F3	2	3	1	1	4	1
ENSG00000186532	SMYD4	113	58	144	115	95	84
ENSG00000186543	CROCCP5	0	0	1	0	0	0
ENSG00000186562	DEFB105A	0	0	0	0	0	0
ENSG00000186564	FOXD2	147	50	122	119	103	95
ENSG00000186566	GPATCH8	857	376	833	702	669	550
ENSG00000186567	CEACAM19	28	7	26	24	27	13
ENSG00000186572	DEFB107A	0	0	0	0	0	0
ENSG00000186575	NF2	162	73	184	155	135	137
ENSG00000186577	C6orf1	442	132	495	454	556	419
ENSG00000186579	DEFB106A	0	0	0	0	0	0
ENSG00000186583	SPATC1	0	0	1	0	0	1
ENSG00000186591	UBE2H	1379	512	1372	1347	1298	960
ENSG00000186594	MIR22HG	0	0	1	0	0	2
ENSG00000186599	DEFB105B	0	0	0	0	0	0
ENSG00000186603	HPDL	39	21	51	62	38	16
ENSG00000186615	KTN1-AS1	11	11	14	19	17	19
ENSG00000186625	KATNA1	121	113	128	148	130	114
ENSG00000186628	FSD2	3	3	8	3	7	6
ENSG00000186635	ARAP1	9	7	5	6	7	10
ENSG00000186638	KIF24	24	11	30	16	31	25
ENSG00000186642	PDE2A	0	0	0	0	0	1
ENSG00000186648	CARMIL3	1	0	0	0	3	0
ENSG00000186652	PRG2	3	0	7	5	9	7
ENSG00000186654	PRR5	22	7	28	16	27	37
ENSG00000186660	ZFP91	3090	896	2842	2188	2049	1749
ENSG00000186665	C17orf58	364	163	384	398	424	353
ENSG00000186666	BCDIN3D	24	23	35	52	18	20
ENSG00000186675	MAGEE2	0	0	0	0	0	0
ENSG00000186676	EEF1GP1	87	31	77	64	80	59
ENSG00000186684	CYP27C1	1	0	0	0	0	0
ENSG00000186687	LYRM7	1372	602	1461	1324	1091	1058
ENSG00000186704	DTX2P1	0	0	0	0	0	0
ENSG00000186710	CFAP73	0	1	2	0	0	2
ENSG00000186714	CCDC73	2	1	12	6	1	4
ENSG00000186715	MST1L	0	0	0	0	0	0
ENSG00000186716	BCR	82	47	94	63	55	38
ENSG00000186723	OR10H1	0	0	0	0	0	0
ENSG00000186732	MPPED1	58	12	30	33	48	32
ENSG00000186743	TPI1P3	0	0	0	0	0	0
ENSG00000186765	FSCN2	0	1	1	2	5	3
ENSG00000186766	FOXI2	0	0	0	0	0	0
ENSG00000186767	SPIN4	727	376	873	1180	605	599
ENSG00000186777	ZNF732	2	0	0	0	0	0
ENSG00000186787	SPIN2B	26	2	13	11	13	10
ENSG00000186788	SPATA31D3	0	0	0	0	0	0
ENSG00000186790	FOXE3	1	1	1	2	0	0
ENSG00000186792	HYAL3	90	101	168	101	61	50
ENSG00000186795	KCNK18	0	0	0	0	0	0
ENSG00000186803	IFNA10	0	0	0	0	0	0
ENSG00000186806	VSIG10L	7	4	5	3	5	9
ENSG00000186810	CXCR3	6	9	19	2	2	0
ENSG00000186812	ZNF397	1961	625	1561	1090	1635	1292
ENSG00000186814	ZSCAN30	34	20	44	56	44	42
ENSG00000186815	TPCN1	617	276	704	454	467	369
ENSG00000186818	LILRB4	1083	460	1030	521	505	437
ENSG00000186825	C2orf27B	0	0	0	0	0	0
ENSG00000186827	TNFRSF4	0	1	0	0	0	0
ENSG00000186831	KRT17P2	0	0	0	0	0	0
ENSG00000186832	KRT16	0	0	0	0	0	0
ENSG00000186834	HEXIM1	726	292	655	682	567	499
ENSG00000186842	LINC00846	5	2	9	1	8	4
ENSG00000186844	LCE1A	0	0	0	0	0	0
ENSG00000186847	KRT14	0	0	0	0	0	0
ENSG00000186854	TRABD2A	18	4	18	14	14	17
ENSG00000186860	KRTAP17-1	0	0	0	0	0	0
ENSG00000186862	PDZD7	45	25	65	61	59	54
ENSG00000186866	POFUT2	82	59	80	71	74	53
ENSG00000186867	QRFPR	0	0	0	0	0	0
ENSG00000186868	MAPT	124	38	117	129	167	110
ENSG00000186871	ERCC6L	23	11	22	26	18	12
ENSG00000186881	OR13F1	0	0	0	0	0	0
ENSG00000186886	OR5D3P	0	0	0	0	0	0
ENSG00000186889	TMEM17	1	2	3	10	4	2
ENSG00000186891	TNFRSF18	0	0	0	0	0	0
ENSG00000186895	FGF3	0	0	0	0	0	0
ENSG00000186897	C1QL4	3	0	4	1	6	0
ENSG00000186907	RTN4RL2	7	4	13	3	10	7
ENSG00000186908	ZDHHC17	112	48	137	128	144	97
ENSG00000186910	SERPINA11	0	0	0	0	0	0
ENSG00000186912	P2RY4	0	0	0	0	2	0
ENSG00000186918	ZNF395	1532	699	1242	1159	1315	1138
ENSG00000186919	ZACN	0	0	1	0	0	0
ENSG00000186924	KRTAP22-1	0	0	0	0	0	0
ENSG00000186925	KRTAP19-6	0	0	0	0	0	0
ENSG00000186930	KRTAP6-2	0	0	0	0	0	0
ENSG00000186940	CHCHD2P9	0	0	0	0	0	0
ENSG00000186943	OR13C8	0	0	0	0	1	0
ENSG00000186951	PPARA	198	79	191	148	189	150
ENSG00000186952	TMEM232	0	0	1	1	0	0
ENSG00000186965	KRTAP19-2	0	0	0	0	1	0
ENSG00000186967	KRTAP19-4	0	0	0	0	0	0
ENSG00000186970	KRTAP15-1	0	0	0	0	0	0
ENSG00000186971	KRTAP13-4	0	0	0	0	0	0
ENSG00000186973	FAM183A	0	0	0	0	0	0
ENSG00000186976	EFCAB6	0	0	0	0	1	1
ENSG00000186977	KRTAP19-5	0	0	0	0	0	0
ENSG00000186980	KRTAP23-1	0	0	0	0	0	0
ENSG00000186994	KANK3	18	5	22	11	10	11
ENSG00000186998	EMID1	227	104	236	190	158	154
ENSG00000187003	ACTL7A	0	0	0	0	0	0
ENSG00000187005	KRTAP21-1	0	0	0	0	0	0
ENSG00000187010	RHD	7	1	6	1	7	3
ENSG00000187012	LINC00207	0	0	0	0	0	0
ENSG00000187013	C17orf82	3	0	3	0	4	6
ENSG00000187017	ESPN	0	0	0	0	0	0
ENSG00000187021	PNLIPRP1	0	0	0	0	0	0
ENSG00000187024	PTRH1	3	0	2	6	1	0
ENSG00000187026	KRTAP21-2	0	0	0	0	0	0
ENSG00000187033	SAMD7	0	0	1	0	0	0
ENSG00000187037	GPR141	18	3	19	10	7	7
ENSG00000187045	TMPRSS6	0	0	0	0	0	0
ENSG00000187048	CYP4A11	0	0	0	0	0	0
ENSG00000187049	TMEM216	1	2	2	8	2	2
ENSG00000187051	RPS19BP1	1255	609	1396	1258	1353	1018
ENSG00000187054	TMPRSS11A	0	1	0	0	0	1
ENSG00000187068	C3orf70	17	9	10	14	16	12
ENSG00000187079	TEAD1	0	0	1	0	0	0
ENSG00000187080	OR2AK2	0	0	0	0	0	0
ENSG00000187082	DEFB106B	0	0	0	0	0	0
ENSG00000187091	PLCD1	45	12	30	23	36	22
ENSG00000187094	CCK	0	0	0	0	0	0
ENSG00000187097	ENTPD5	40	31	44	60	21	43
ENSG00000187098	MITF	46	13	39	34	21	28
ENSG00000187103	FUNDC2P3	0	1	0	0	0	0
ENSG00000187105	HEATR4	5	4	4	2	1	1
ENSG00000187109	NAP1L1	20118	9251	21149	15848	15121	12539
ENSG00000187116	LILRA5	2	0	1	0	2	0
ENSG00000187118	CMC1	84	30	62	83	72	66
ENSG00000187122	SLIT1	0	0	0	0	0	0
ENSG00000187123	LYPD6	1	0	0	2	0	0
ENSG00000187134	AKR1C1	5	1	3	15	5	10
ENSG00000187135	VSTM2B	0	0	0	0	0	0
ENSG00000187140	FOXD3	0	0	0	0	0	0
ENSG00000187144	SPATA21	1	0	0	1	2	0
ENSG00000187147	RNF220	3322	1686	4109	3485	2744	2538
ENSG00000187151	ANGPTL5	0	0	0	0	0	0
ENSG00000187166	H1FNT	0	0	0	0	0	0
ENSG00000187170	LCE4A	0	0	0	0	0	0
ENSG00000187172	BAGE2	0	0	0	0	0	0
ENSG00000187173	LCE2A	0	0	0	0	0	0
ENSG00000187175	KRTAP12-1	0	0	0	0	0	0
ENSG00000187180	LCE2C	0	0	0	0	0	0
ENSG00000187187	ZNF546	70	25	59	38	52	41
ENSG00000187189	TSPYL4	92	42	112	72	77	63
ENSG00000187191	DAZ3	0	0	0	0	0	0
ENSG00000187193	MT1X	162	41	132	366	797	336
ENSG00000187210	GCNT1	377	202	375	252	249	187
ENSG00000187223	LCE2D	0	0	0	0	0	0
ENSG00000187231	SESTD1	89	38	85	104	85	80
ENSG00000187238	LCE3B	0	0	0	0	0	0
ENSG00000187239	FNBP1	1159	747	1218	1119	862	839
ENSG00000187240	DYNC2H1	433	157	426	233	225	202
ENSG00000187242	KRT12	0	0	0	0	0	0
ENSG00000187243	MAGED4B	0	0	0	0	0	0
ENSG00000187244	BCAM	0	1	2	1	0	2
ENSG00000187257	RSBN1L	896	425	1060	713	762	613
ENSG00000187258	NPSR1	0	0	0	0	0	0
ENSG00000187260	WDR86	6	0	3	0	1	3
ENSG00000187266	EPOR	24	14	31	13	41	28
ENSG00000187268	FAM9C	0	0	0	0	0	0
ENSG00000187272	KRTAP9-8	0	0	0	0	0	0
ENSG00000187288	CIDEC	1	0	1	0	0	2
ENSG00000187323	DCC	0	0	0	0	0	0
ENSG00000187325	TAF9B	139	101	174	174	109	86
ENSG00000187372	PCDHB13	0	0	0	1	0	0
ENSG00000187391	MAGI2	18	3	23	19	11	12
ENSG00000187398	LUZP2	41	18	27	14	45	24
ENSG00000187416	LHFPL3	0	1	0	0	1	1
ENSG00000187446	CHP1	407	233	464	372	392	320
ENSG00000187474	FPR3	1	0	0	0	0	0
ENSG00000187475	HIST1H1T	0	0	0	0	0	0
ENSG00000187479	C11orf96	13	17	17	42	12	21
ENSG00000187481	HSD3BP1	0	0	0	0	1	0
ENSG00000187483	SERPINA13P	0	0	0	0	0	1
ENSG00000187486	KCNJ11	53	43	80	119	84	75
ENSG00000187492	CDHR4	10	2	3	3	8	4
ENSG00000187498	COL4A1	25	13	20	15	17	8
ENSG00000187504	RPL7P48	147	70	153	140	72	75
ENSG00000187510	PLEKHG7	8	4	5	6	9	5
ENSG00000187513	GJA4	0	0	1	0	0	0
ENSG00000187514	PTMA	38348	17318	37013	50906	32727	25624
ENSG00000187522	HSPA14	322	94	340	323	307	257
ENSG00000187527	ATP13A5	1	2	0	0	1	0
ENSG00000187531	SIRT7	3105	1094	3227	2096	2431	1887
ENSG00000187535	IFT140	12	10	25	24	22	9
ENSG00000187536	TPM3P7	4	2	2	3	4	4
ENSG00000187537	POTEM	0	0	0	0	0	0
ENSG00000187545	PRAMEF10	0	0	0	0	0	0
ENSG00000187546	AGMO	0	0	0	0	0	0
ENSG00000187550	SBK2	0	0	0	0	0	0
ENSG00000187553	CYP26C1	0	0	0	0	1	0
ENSG00000187554	TLR5	14	5	14	12	5	8
ENSG00000187555	USP7	2166	890	2392	2145	1840	1560
ENSG00000187556	NANOS3	0	0	0	0	0	0
ENSG00000187559	FOXD4L3	0	0	0	0	0	0
ENSG00000187566	NHLRC1	0	0	0	0	0	0
ENSG00000187569	DPPA3	0	0	0	0	0	0
ENSG00000187581	COX8C	0	0	0	1	2	3
ENSG00000187583	PLEKHN1	3	1	4	5	0	4
ENSG00000187589	TERF1P2	0	0	0	0	0	1
ENSG00000187595	ZNF385C	4	0	5	2	3	0
ENSG00000187600	TMEM247	0	0	0	0	0	0
ENSG00000187601	MAGEH1	43	24	47	48	35	38
ENSG00000187605	TET3	131	34	134	112	95	72
ENSG00000187607	ZNF286A	55	10	48	26	40	49
ENSG00000187608	ISG15	100	48	132	66	83	76
ENSG00000187609	EXD3	95	44	96	83	89	62
ENSG00000187612	OR5W2	0	0	0	0	0	0
ENSG00000187616	TMEM8C	0	0	0	0	0	0
ENSG00000187621	TCL6	42	8	29	14	62	29
ENSG00000187624	C17orf97	67	22	55	40	52	49
ENSG00000187626	ZKSCAN4	288	164	327	351	204	195
ENSG00000187627	RGPD1	1	0	0	1	1	0
ENSG00000187630	DHRS4L2	52	56	76	66	30	44
ENSG00000187634	SAMD11	0	0	1	0	1	0
ENSG00000187650	VMAC	84	31	63	43	57	50
ENSG00000187653	TMSB4XP8	495	300	517	608	470	431
ENSG00000187657	TSPY13P	0	0	0	0	0	0
ENSG00000187658	C5orf52	0	0	0	0	1	1
ENSG00000187664	HAPLN4	0	0	0	0	0	0
ENSG00000187672	ERC2	3	1	0	0	2	1
ENSG00000187678	SPRY4	5	1	6	2	4	5
ENSG00000187682	ERAS	2	0	4	2	2	9
ENSG00000187686	KRT18P59	0	0	0	1	2	0
ENSG00000187688	TRPV2	286	95	378	247	284	236
ENSG00000187689	AMTN	0	0	0	0	0	2
ENSG00000187690	CXorf67	0	0	0	0	0	0
ENSG00000187699	C2orf88	10	1	10	7	12	10
ENSG00000187701	OR2T27	0	0	0	0	0	0
ENSG00000187713	TMEM203	25	38	35	29	11	20
ENSG00000187714	SLC18A3	0	0	0	0	1	0
ENSG00000187715	KBTBD12	0	0	0	1	0	2
ENSG00000187720	THSD4	25	13	28	34	18	18
ENSG00000187721	GTF2IP3	0	0	0	0	0	0
ENSG00000187726	DNAJB13	1	0	0	0	0	1
ENSG00000187730	GABRD	4	1	1	3	1	0
ENSG00000187733	AMY1C	0	0	0	0	0	0
ENSG00000187735	TCEA1	428	173	347	573	383	370
ENSG00000187736	NHEJ1	0	0	0	0	0	0
ENSG00000187741	FANCA	249	102	275	178	196	190
ENSG00000187742	SECISBP2	256	137	277	336	211	230
ENSG00000187747	OR52B6	0	0	0	1	0	0
ENSG00000187753	C9orf153	1	1	5	2	5	0
ENSG00000187754	SSX7	0	0	0	0	0	0
ENSG00000187758	ADH1A	0	0	0	0	0	0
ENSG00000187763	OR2B7P	0	0	0	0	0	1
ENSG00000187764	SEMA4D	158	186	251	276	128	156
ENSG00000187766	KRTAP10-8	0	0	0	0	0	0
ENSG00000187772	LIN28B	166	67	170	177	194	139
ENSG00000187773	FAM69C	0	0	2	1	2	3
ENSG00000187775	DNAH17	3	7	11	1	4	3
ENSG00000187778	MCRS1	418	198	567	486	306	324
ENSG00000187783	TMEM72	0	0	0	1	0	0
ENSG00000187790	FANCM	41	19	55	53	61	43
ENSG00000187792	ZNF70	19	12	23	16	10	10
ENSG00000187796	CARD9	158	87	245	132	131	126
ENSG00000187800	PEAR1	27	19	29	36	41	23
ENSG00000187801	ZFP69B	5	3	8	13	4	5
ENSG00000187806	TMEM202	0	0	0	0	0	0
ENSG00000187808	SOWAHD	268	99	265	237	234	165
ENSG00000187815	ZFP69	39	17	40	50	28	40
ENSG00000187821	HELT	0	0	0	0	0	0
ENSG00000187823	ZCCHC16	0	0	0	0	0	0
ENSG00000187824	TMEM220	59	35	84	57	55	35
ENSG00000187833	C2orf78	0	0	0	0	0	0
ENSG00000187837	HIST1H1C	1262	725	1114	1407	1285	1152
ENSG00000187838	TMEM256-PLSCR3	0	0	0	0	0	0
ENSG00000187840	EIF4EBP1	434	232	591	562	585	539
ENSG00000187847	OR7E25P	0	0	0	0	0	0
ENSG00000187848	P2RX2	1	0	2	2	0	0
ENSG00000187855	ASCL4	0	0	0	0	0	0
ENSG00000187857	OR6C75	0	1	0	0	0	0
ENSG00000187860	CCDC157	7	7	8	5	3	3
ENSG00000187862	TTC24	4	0	5	5	6	0
ENSG00000187866	FAM122A	62	23	55	62	75	49
ENSG00000187867	PALM3	1	1	1	0	1	0
ENSG00000187870	RNFT1P3	0	0	0	0	0	0
ENSG00000187871	GFRAL	0	0	0	1	0	0
ENSG00000187889	C1orf168	0	0	0	0	0	0
ENSG00000187893	CXXC1P1	0	0	0	0	0	0
ENSG00000187900	OR5H7P	0	0	0	0	0	0
ENSG00000187902	SHISA7	40	16	32	12	22	19
ENSG00000187908	DMBT1	0	0	0	0	0	0
ENSG00000187912	CLEC17A	0	0	0	0	0	0
ENSG00000187918	OR51I2	0	0	0	0	0	0
ENSG00000187922	LCN10	0	0	0	0	0	0
ENSG00000187942	LDLRAD2	20	13	23	14	26	11
ENSG00000187944	C2orf66	0	0	0	0	0	0
ENSG00000187950	OVCH1	3	2	0	0	0	0
ENSG00000187951	ARHGAP11B	108	76	131	136	117	76
ENSG00000187952	HS6ST1P1	0	0	0	0	0	0
ENSG00000187953	PMS2CL	15	5	5	4	9	13
