id	sym	T98G_KO1	T98G_KO2	T98G_KO3	T98G_WT1	T98G_WT2	T98G_WT3
ENSG00000176654	NANOGP1	1	0	1	0	0	0
ENSG00000176658	MYO1D	4	2	6	6	0	4
ENSG00000176659	C20orf197	0	1	1	0	1	1
ENSG00000176678	FOXL1	13	11	10	8	15	6
ENSG00000176679	TGIF2LY	0	0	0	0	0	0
ENSG00000176681	LRRC37A	1	4	1	2	7	1
ENSG00000176692	FOXC2	79	88	96	129	108	122
ENSG00000176695	OR4F17	0	0	0	0	0	0
ENSG00000176697	BDNF	446	450	379	454	454	441
ENSG00000176700	SCAND2P	437	483	502	490	526	463
ENSG00000176714	CCDC121	34	28	15	18	27	21
ENSG00000176715	ACSF3	202	207	191	219	235	232
ENSG00000176716	OR10AB1P	0	0	0	0	0	0
ENSG00000176720	BOK	90	112	95	110	123	110
ENSG00000176723	ZNF843	1	0	1	2	0	3
ENSG00000176728	TTTY14	0	0	0	0	0	0
ENSG00000176731	C8orf59	323	339	298	314	276	307
ENSG00000176732	PFN4	1	0	1	5	3	6
ENSG00000176742	OR51V1	0	0	0	0	0	0
ENSG00000176746	MAGEB6	6	3	3	5	2	4
ENSG00000176748	OR52Z1	0	0	0	0	0	0
ENSG00000176749	CDK5R1	28	43	45	54	57	43
ENSG00000176752	OR51A1P	0	0	0	0	0	0
ENSG00000176753	C15orf56	3	3	4	5	5	4
ENSG00000176754	LINC00303	0	0	0	0	0	0
ENSG00000176761	ZNF285B	1	2	1	1	0	2
ENSG00000176769	TCERG1L	0	0	0	0	0	0
ENSG00000176771	NCKAP5	6	2	4	4	6	1
ENSG00000176774	MAGEB18	0	0	1	0	0	0
ENSG00000176782	DEFB104A	0	0	0	0	0	0
ENSG00000176783	RUFY1	331	355	361	380	411	358
ENSG00000176787	OR52E2	0	0	0	0	0	0
ENSG00000176788	BASP1	2671	2723	2528	2601	2938	2739
ENSG00000176797	DEFB103A	0	0	0	0	0	0
ENSG00000176798	OR51L1	0	0	0	0	0	0
ENSG00000176809	LRRC37A3	3	4	0	7	3	1
ENSG00000176826	FKBP9P1	33	27	27	17	25	26
ENSG00000176834	VSIG10	143	162	129	153	152	153
ENSG00000176840	MIR7-3HG	0	0	0	0	0	0
ENSG00000176842	IRX5	38	47	32	42	36	39
ENSG00000176845	METRNL	6	5	6	41	30	5
ENSG00000176853	FAM91A1	966	1089	983	1054	1074	1050
ENSG00000176855	KRT18P28	0	0	0	2	1	1
ENSG00000176857	GJA1P1	0	0	0	0	0	0
ENSG00000176871	WSB2	715	723	578	759	793	795
ENSG00000176884	GRIN1	0	0	0	2	1	0
ENSG00000176887	SOX11	120	147	138	123	109	115
ENSG00000176890	TYMS	1105	1333	1276	1272	1307	1250
ENSG00000176893	OR51G2	0	0	0	0	0	0
ENSG00000176894	PXMP2	154	157	170	169	182	145
ENSG00000176895	OR51A7	0	0	0	0	0	0
ENSG00000176896	TCEANC	11	13	7	10	10	6
ENSG00000176900	OR51T1	0	0	0	0	0	0
ENSG00000176903	PNMA1	248	239	245	248	223	222
ENSG00000176904	OR51H1	0	0	0	0	0	0
ENSG00000176909	MAMSTR	24	26	26	24	31	32
ENSG00000176912	TYMSOS	145	149	181	184	183	148
ENSG00000176915	ANKLE2	755	735	650	724	828	771
ENSG00000176919	C8G	2	2	3	3	2	3
ENSG00000176920	FUT2	4	8	4	4	6	5
ENSG00000176922	OR51S1	0	0	0	0	0	0
ENSG00000176923	OR7A15P	0	0	0	0	0	0
ENSG00000176925	OR51F2	0	0	0	0	0	0
ENSG00000176927	EFCAB5	32	35	21	30	33	26
ENSG00000176928	GCNT4	3	0	1	1	2	3
ENSG00000176933	TOB2P1	13	18	10	14	12	13
ENSG00000176945	MUC20	0	0	0	0	0	0
ENSG00000176946	THAP4	488	567	586	476	518	535
ENSG00000176951	OR51N1P	0	0	0	0	0	0
ENSG00000176953	NFATC2IP	467	548	474	560	634	497
ENSG00000176956	LY6H	0	0	0	0	0	0
ENSG00000176970	RPL7L1P11	0	0	0	0	0	0
ENSG00000176971	FIBIN	4	2	1	0	0	0
ENSG00000176973	FAM89B	118	99	141	141	133	128
ENSG00000176974	SHMT1	307	354	315	340	317	332
ENSG00000176978	DPP7	224	250	268	292	251	253
ENSG00000176979	TRIM60	0	0	0	0	0	0
ENSG00000176986	SEC24C	1161	1340	1233	1337	1423	1275
ENSG00000176988	FMR1NB	0	0	0	0	0	0
ENSG00000176994	SMCR8	437	451	392	456	454	477
ENSG00000176998	HCG4	0	0	0	0	0	0
ENSG00000177000	MTHFR	71	78	70	90	93	92
ENSG00000177023	DEFB104B	0	0	0	0	0	0
ENSG00000177025	C19orf18	0	0	0	0	0	0
ENSG00000177030	DEAF1	280	299	324	254	312	281
ENSG00000177034	MTX3	483	480	442	463	543	584
ENSG00000177042	TMEM80	192	247	210	257	209	205
ENSG00000177045	SIX5	104	108	137	154	131	122
ENSG00000177047	IFNW1	0	0	0	0	0	0
ENSG00000177051	FBXO46	129	159	125	150	153	165
ENSG00000177054	ZDHHC13	219	211	210	256	273	260
ENSG00000177058	SLC38A9	156	140	128	116	122	121
ENSG00000177076	ACER2	3	2	4	7	9	11
ENSG00000177082	WDR73	417	476	426	498	492	461
ENSG00000177084	POLE	796	878	954	912	952	847
ENSG00000177098	SCN4B	5	4	1	14	6	8
ENSG00000177103	DSCAML1	0	0	0	0	0	0
ENSG00000177105	RHOG	621	711	702	733	741	719
ENSG00000177106	EPS8L2	2	1	3	3	0	0
ENSG00000177108	ZDHHC22	7	17	11	13	5	13
ENSG00000177112	MRVI1-AS1	1	3	2	2	2	2
ENSG00000177119	ANO6	956	943	914	922	1013	953
ENSG00000177125	ZBTB34	105	130	93	99	119	96
ENSG00000177133	LINC00982	12	7	8	14	11	12
ENSG00000177138	FAM9B	0	0	0	0	0	0
ENSG00000177143	CETN1	0	0	0	0	0	0
ENSG00000177150	FAM210A	121	139	153	139	138	139
ENSG00000177151	OR2T35	0	0	0	0	0	0
ENSG00000177156	TALDO1	3101	3308	3197	2855	3104	2774
ENSG00000177169	ULK1	396	465	428	487	437	429
ENSG00000177173	NAP1L4P1	9	11	8	14	9	22
ENSG00000177174	OR14C36	0	0	0	0	0	0
ENSG00000177181	RIMKLA	5	5	10	3	1	5
ENSG00000177182	CLVS1	398	416	329	375	369	352
ENSG00000177186	OR2M7	0	0	0	0	0	0
ENSG00000177189	RPS6KA3	917	918	811	671	674	782
ENSG00000177191	B3GNT8	0	0	0	0	0	0
ENSG00000177192	PUS1	180	204	215	197	209	203
ENSG00000177197	PCNPP5	0	0	1	0	0	1
ENSG00000177200	CHD9	416	436	382	456	474	491
ENSG00000177201	OR2T12	0	0	0	0	0	0
ENSG00000177202	SPACA4	0	0	0	0	0	0
ENSG00000177212	OR2T33	0	0	0	0	0	0
ENSG00000177233	OR2M1P	0	0	0	0	0	0
ENSG00000177234	LINC01561	4	1	1	0	1	0
ENSG00000177238	TRIM72	0	0	1	0	0	0
ENSG00000177239	MAN1B1	356	381	382	433	434	390
ENSG00000177243	DEFB103B	0	0	0	0	0	0
ENSG00000177257	DEFB4B	0	0	0	0	0	0
ENSG00000177261	ENSAP3	0	0	0	0	0	0
ENSG00000177272	KCNA3	0	0	0	0	0	0
ENSG00000177275	OR2AJ1	0	0	0	0	0	0
ENSG00000177283	FZD8	37	40	34	51	37	46
ENSG00000177291	GJD4	0	0	0	0	1	0
ENSG00000177294	FBXO39	0	0	0	0	1	0
ENSG00000177300	CLDN22	30	40	31	24	42	34
ENSG00000177301	KCNA2	0	0	0	1	0	0
ENSG00000177302	TOP3A	442	481	466	475	496	492
ENSG00000177303	CASKIN2	238	216	226	263	236	258
ENSG00000177306	OR7E125P	0	0	0	0	0	0
ENSG00000177311	ZBTB38	919	904	794	964	976	968
ENSG00000177324	BEND2	0	0	0	0	0	0
ENSG00000177335	C8orf31	1	6	22	3	3	3
ENSG00000177337	DLGAP1-AS1	6	7	5	5	7	13
ENSG00000177338	LINC00469	0	0	0	0	0	0
ENSG00000177350	RPL13AP3	0	0	0	0	0	0
ENSG00000177352	CCDC71	139	198	158	132	182	161
ENSG00000177354	C10orf71	0	0	0	2	0	0
ENSG00000177363	LRRN4CL	0	0	0	0	0	0
ENSG00000177370	TIMM22	0	0	0	0	0	0
ENSG00000177374	HIC1	144	145	134	130	181	150
ENSG00000177380	PPFIA3	50	45	51	53	64	54
ENSG00000177383	MAGEF1	252	276	240	293	303	259
ENSG00000177398	UMODL1	0	1	0	1	0	2
ENSG00000177400	OR7E8P	0	0	0	0	0	0
ENSG00000177409	SAMD9L	510	444	388	436	484	486
ENSG00000177410	ZFAS1	830	840	823	864	872	812
ENSG00000177414	UBE2U	0	0	0	0	0	0
ENSG00000177425	PAWR	477	488	460	607	564	615
ENSG00000177426	TGIF1	187	190	143	169	164	147
ENSG00000177427	MIEF2	52	60	56	70	68	56
ENSG00000177432	NAP1L5	0	0	0	0	0	0
ENSG00000177447	CBX3P1	2	0	1	1	2	0
ENSG00000177453	NIM1K	13	12	13	10	10	9
ENSG00000177455	CD19	0	0	0	0	0	0
ENSG00000177459	ERICH5	0	0	0	0	0	0
ENSG00000177462	OR2T8	0	0	0	0	0	0
ENSG00000177463	NR2C2	688	784	735	779	870	830
ENSG00000177464	GPR4	0	0	1	0	1	0
ENSG00000177465	ACOT4	0	0	0	0	0	0
ENSG00000177468	OLIG3	0	0	0	0	0	0
ENSG00000177476	OR2G3	0	0	0	0	0	0
ENSG00000177479	ARIH2	621	641	609	688	674	675
ENSG00000177483	RBM44	6	8	6	3	9	5
ENSG00000177485	ZBTB33	380	398	355	342	352	308
ENSG00000177489	OR2G2	0	0	0	0	0	0
ENSG00000177494	ZBED2	0	0	1	0	0	0
ENSG00000177504	VCX2	0	0	0	0	0	0
ENSG00000177508	IRX3	97	107	83	113	89	81
ENSG00000177511	ST8SIA3	0	0	0	0	0	0
ENSG00000177519	RPRM	0	0	1	0	1	0
ENSG00000177535	OR2B11	0	0	0	2	0	0
ENSG00000177542	SLC25A22	1060	1170	1128	1136	1086	1075
ENSG00000177548	RABEP2	89	119	94	112	110	96
ENSG00000177551	NHLH2	0	0	0	0	0	0
ENSG00000177556	ATOX1	231	267	264	276	255	244
ENSG00000177558	FAM187B	0	0	0	0	0	0
ENSG00000177565	TBL1XR1	1375	1340	1174	1085	1193	1254
ENSG00000177570	SAMD12	10	2	10	13	9	12
ENSG00000177575	CD163	0	1	0	0	0	0
ENSG00000177576	C18orf32	22	22	17	32	22	20
ENSG00000177586	OR7E149P	0	0	0	0	0	0
ENSG00000177590	GIMAP3P	0	0	0	0	0	0
ENSG00000177595	PIDD1	206	241	295	351	302	299
ENSG00000177599	ZNF491	2	7	7	5	6	1
ENSG00000177600	RPLP2	4729	4105	5274	5329	5469	5024
ENSG00000177606	JUN	788	881	745	737	772	727
ENSG00000177613	CSTF2T	282	343	295	354	345	274
ENSG00000177614	PGBD5	105	135	105	98	96	87
ENSG00000177627	C12orf54	0	0	0	0	0	0
ENSG00000177628	GBA	3	1	2	0	1	13
ENSG00000177640	CASC2	8	13	14	21	8	12
ENSG00000177646	ACAD9	374	431	373	415	400	422
ENSG00000177663	IL17RA	368	353	356	528	488	488
ENSG00000177666	PNPLA2	1563	1782	1766	1987	1979	1840
ENSG00000177669	MBOAT4	2	0	0	0	1	0
ENSG00000177674	AGTRAP	169	242	239	253	256	226
ENSG00000177675	CD163L1	67	87	59	99	98	87
ENSG00000177679	SRRM3	26	27	20	46	42	47
ENSG00000177683	THAP5	196	183	166	258	210	206
ENSG00000177684	DEFB114	0	0	0	0	0	0
ENSG00000177685	CRACR2B	37	57	49	88	70	77
ENSG00000177688	SUMO4	1	0	0	1	2	1
ENSG00000177689	MAGEB10	0	0	0	0	0	0
ENSG00000177692	DNAJC28	0	0	0	0	0	0
ENSG00000177693	OR4F4	0	0	0	0	0	0
ENSG00000177694	NAALADL2	4	12	4	9	7	6
ENSG00000177697	CD151	1776	2103	2229	2272	2251	2197
ENSG00000177700	POLR2L	2382	2851	2735	2957	2868	2742
ENSG00000177706	FAM20C	842	1051	966	875	873	823
ENSG00000177710	SLC35G5	0	1	0	0	0	1
ENSG00000177721	ANXA2R	22	46	33	28	36	31
ENSG00000177731	FLII	824	898	898	947	974	914
ENSG00000177732	SOX12	741	814	772	741	772	703
ENSG00000177733	HNRNPA0	1545	1593	1628	1284	1457	1417
ENSG00000177736	FXNP2	0	1	0	0	0	1
ENSG00000177752	YIPF7	4	6	4	2	9	2
ENSG00000177757	FAM87B	5	1	2	1	3	2
ENSG00000177770	CDKN2AIPNLP1	2	7	6	1	4	4
ENSG00000177776	RPS2P2	0	0	0	0	0	0
ENSG00000177791	MYOZ1	0	0	0	0	0	0
ENSG00000177800	TMEM78	0	0	0	0	0	0
ENSG00000177807	KCNJ10	0	2	0	2	2	0
ENSG00000177830	CHID1	831	869	852	825	854	784
ENSG00000177839	PCDHB9	22	20	30	26	20	30
ENSG00000177842	ZNF620	5	4	4	8	6	6
ENSG00000177853	ZNF518A	43	35	38	38	42	42
ENSG00000177854	TMEM187	9	21	25	15	21	20
ENSG00000177855	CACYBPP2	0	2	3	5	0	1
ENSG00000177873	ZNF619	53	43	41	61	66	62
ENSG00000177875	CCDC184	0	0	0	0	2	2
ENSG00000177879	AP3S1	1063	1085	936	994	1016	945
ENSG00000177885	GRB2	934	1030	919	1067	1071	992
ENSG00000177888	ZBTB41	211	213	202	199	238	219
ENSG00000177889	UBE2N	1153	1096	1008	1096	1194	1101
ENSG00000177910	SPATA31C2	0	0	0	0	0	0
ENSG00000177917	ARL6IP6	187	263	231	282	245	245
ENSG00000177932	ZNF354C	2	4	4	5	4	7
ENSG00000177938	CAPZA3	0	0	0	0	0	1
ENSG00000177943	MAMDC4	17	29	23	37	34	20
ENSG00000177946	CENPBD1	86	104	103	112	95	91
ENSG00000177947	ODF3	0	0	0	0	0	0
ENSG00000177951	BET1L	1021	1066	1026	1007	1094	1051
ENSG00000177954	RPS27	5153	5811	5292	5198	5576	5080
ENSG00000177963	RIC8A	1762	1852	1770	1888	1940	1907
ENSG00000177971	IMP3	302	433	400	435	409	399
ENSG00000177981	ASB8	113	164	124	162	170	161
ENSG00000177984	LCN15	0	0	0	1	0	0
ENSG00000177989	ODF3B	4	11	8	6	12	7
ENSG00000177990	DPY19L2	8	6	3	1	1	1
ENSG00000177992	SPATA31E1	0	1	0	1	1	1
ENSG00000177993	ZNRF3-AS1	0	4	0	3	3	1
ENSG00000177994	C2orf73	1	0	0	2	0	0
ENSG00000178015	GPR150	0	0	0	0	0	0
ENSG00000178021	TSPYL6	0	0	0	0	0	0
ENSG00000178026	LRRC75B	29	25	15	43	32	29
ENSG00000178028	DMAP1	478	464	494	606	580	451
ENSG00000178031	ADAMTSL1	3	1	1	4	6	3
ENSG00000178035	IMPDH2	1665	1711	1530	1721	1670	1574
ENSG00000178038	ALS2CL	0	0	1	1	2	1
ENSG00000178053	MLF1	193	189	166	181	188	168
ENSG00000178055	PRSS42	0	0	0	0	0	0
ENSG00000178057	NDUFAF3	327	346	389	361	371	344
ENSG00000178074	C2orf69	143	172	157	132	139	121
ENSG00000178075	GRAMD1C	10	22	13	21	22	23
ENSG00000178078	STAP2	60	84	92	95	102	76
ENSG00000178081	ULK4P3	0	0	0	0	0	0
ENSG00000178082	TWF1P1	29	22	26	38	31	40
ENSG00000178084	HTR3C	0	0	0	0	0	0
ENSG00000178093	TSSK6	7	13	14	17	11	13
ENSG00000178096	BOLA1	30	37	32	43	34	29
ENSG00000178104	PDE4DIP	328	319	290	327	311	330
ENSG00000178105	DDX10	696	694	529	593	631	611
ENSG00000178115	GOLGA8Q	0	0	1	0	0	0
ENSG00000178125	PPP1R42	0	0	0	0	0	0
ENSG00000178127	NDUFV2	75	65	82	55	80	77
ENSG00000178149	DALRD3	243	278	254	304	332	293
ENSG00000178150	ZNF114	0	0	0	1	0	0
ENSG00000178162	FAR2P2	0	0	0	0	0	0
ENSG00000178163	ZNF518B	0	0	0	0	0	0
ENSG00000178171	AMER3	0	0	0	0	0	0
ENSG00000178172	SPINK6	0	0	0	0	0	0
ENSG00000178175	ZNF366	6	2	9	4	6	6
ENSG00000178177	LCORL	490	462	403	424	457	441
ENSG00000178184	PARD6G	25	33	19	31	34	30
ENSG00000178187	ZNF454	0	0	0	0	0	0
ENSG00000178188	SH2B1	519	601	610	669	597	576
ENSG00000178199	ZC3H12D	3	8	3	5	4	8
ENSG00000178201	VN1R1	1	4	6	4	6	8
ENSG00000178202	KDELC2	1776	1764	1616	1776	1841	1772
ENSG00000178209	PLEC	5418	5834	6000	6103	6253	6569
ENSG00000178217	SH2D4B	0	0	0	0	0	0
ENSG00000178222	RNF212	1	0	0	0	0	0
ENSG00000178226	PRSS36	5	7	4	6	6	7
ENSG00000178229	ZNF543	26	29	23	20	32	33
ENSG00000178233	TMEM151B	0	0	0	1	3	0
ENSG00000178234	GALNT11	157	188	159	186	197	190
ENSG00000178235	SLITRK1	0	0	0	0	0	0
ENSG00000178243	C9orf62	0	0	0	0	0	0
ENSG00000178252	WDR6	934	1006	1041	1152	1187	1044
ENSG00000178257	PRM3	0	0	0	0	0	0
ENSG00000178279	TNP2	0	0	0	0	0	0
ENSG00000178287	SPAG11A	0	0	0	0	0	0
ENSG00000178295	GEN1	275	292	277	314	323	304
ENSG00000178297	TMPRSS9	29	30	18	26	33	26
ENSG00000178301	AQP11	11	10	6	21	14	15
ENSG00000178307	TMEM11	328	339	348	336	389	370
ENSG00000178338	ZNF354B	164	128	109	173	144	140
ENSG00000178342	KCNG2	0	0	2	1	2	0
ENSG00000178343	SHISA3	28	39	38	53	42	44
ENSG00000178358	OR2D3	0	0	0	0	0	0
ENSG00000178363	CALML3	0	0	0	0	0	0
ENSG00000178372	CALML5	0	0	0	0	0	0
ENSG00000178381	ZFAND2A	119	104	120	113	109	117
ENSG00000178385	PLEKHM3	67	59	51	67	69	69
ENSG00000178386	ZNF223	8	8	6	5	4	11
ENSG00000178394	HTR1A	0	0	0	0	0	0
ENSG00000178395	CCDC185	0	0	0	0	0	0
ENSG00000178397	FAM220A	194	200	169	188	219	189
ENSG00000178401	DNAJC22	235	276	257	308	311	275
ENSG00000178403	NEUROG2	0	0	0	0	0	0
ENSG00000178404	CEP295NL	4	2	1	5	2	6
ENSG00000178409	BEND3	90	72	80	59	71	81
ENSG00000178425	NT5DC1	195	246	193	169	190	189
ENSG00000178429	RPS3AP5	7	11	4	8	4	6
ENSG00000178440	LINC00843	4	1	4	0	8	6
ENSG00000178445	GLDC	0	3	4	1	0	1
ENSG00000178449	COX14	62	89	77	77	82	78
ENSG00000178457	LINC00314	0	0	0	0	0	0
ENSG00000178458	H3F3AP6	2	2	6	2	5	7
ENSG00000178460	MCMDC2	139	144	144	99	122	128
ENSG00000178462	TUBAL3	1	1	1	2	0	0
ENSG00000178467	P4HTM	66	83	70	85	104	82
ENSG00000178473	UCN3	0	0	0	0	0	0
ENSG00000178498	DTX3	1	7	0	2	2	1
ENSG00000178502	KLHL11	37	33	27	41	47	40
ENSG00000178503	NECAP1P1	0	0	0	0	0	0
ENSG00000178522	AMBN	1	1	0	1	0	2
ENSG00000178531	CTXN1	136	161	159	162	113	125
ENSG00000178537	SLC25A20	85	116	107	124	123	119
ENSG00000178538	CA8	1	2	0	6	1	4
ENSG00000178556	CKS1BP6	0	0	0	0	0	0
ENSG00000178562	CD28	0	0	0	0	0	0
ENSG00000178567	EPM2AIP1	471	461	400	408	438	390
ENSG00000178568	ERBB4	0	0	0	1	0	1
ENSG00000178573	MAF	145	163	135	118	108	89
ENSG00000178585	CTNNBIP1	29	27	27	53	41	41
ENSG00000178586	OR6B3	0	0	0	0	0	0
ENSG00000178591	DEFB125	0	0	0	0	0	0
ENSG00000178596	GAPDHP29	0	0	0	0	0	0
ENSG00000178597	PSAPL1	0	0	0	0	0	0
ENSG00000178602	OTOS	0	0	0	0	0	0
ENSG00000178605	GTPBP6	0	0	0	0	0	0
ENSG00000178607	ERN1	79	63	62	88	91	100
ENSG00000178623	GPR35	0	4	2	5	0	0
ENSG00000178631	ACTG1P1	0	0	0	1	0	0
ENSG00000178645	C10orf53	0	0	0	0	0	0
ENSG00000178654	PPIAP33	0	0	0	0	0	0
ENSG00000178660	ARMC10P1	0	0	0	0	0	3
ENSG00000178662	CSRNP3	0	0	1	1	1	0
ENSG00000178665	ZNF713	15	7	14	15	16	10
ENSG00000178685	PARP10	341	346	388	386	371	302
ENSG00000178690	DYNAP	0	0	0	0	0	0
ENSG00000178691	SUZ12	1097	1080	1058	1163	1214	1190
ENSG00000178694	NSUN3	125	127	102	109	133	123
ENSG00000178695	KCTD12	222	290	227	185	159	164
ENSG00000178718	RPP25	3	5	3	8	18	9
ENSG00000178719	GRINA	2443	2695	2699	2456	2308	2474
ENSG00000178722	C5orf64	0	0	0	0	0	0
ENSG00000178723	GLULP4	0	0	0	0	0	0
ENSG00000178726	THBD	0	0	1	0	0	0
ENSG00000178732	GP5	0	1	0	0	0	0
ENSG00000178734	LMO7DN	0	0	0	0	0	0
ENSG00000178741	COX5A	1242	1415	1287	1300	1307	1181
ENSG00000178750	STX19	2	0	0	0	0	2
ENSG00000178761	FAM219B	327	326	325	375	397	347
ENSG00000178762	HIST1H2BPS1	0	0	0	0	0	0
ENSG00000178764	ZHX2	12	4	8	11	12	15
ENSG00000178772	CPN2	0	0	1	1	0	1
ENSG00000178773	CPNE7	9	2	5	14	7	11
ENSG00000178776	C5orf46	3	3	2	7	1	4
ENSG00000178789	CD300LB	0	0	0	0	0	0
ENSG00000178795	GDPD4	0	0	0	0	0	0
ENSG00000178796	RIIAD1	0	2	0	0	0	0
ENSG00000178802	MPI	687	738	716	714	679	660
ENSG00000178803	ADORA2A-AS1	4	4	7	6	4	5
ENSG00000178804	H1FOO	0	0	0	0	0	0
ENSG00000178809	TRIM73	2	3	1	1	3	1
ENSG00000178814	OPLAH	10	16	14	27	18	26
ENSG00000178821	TMEM52	0	1	1	0	1	0
ENSG00000178826	TMEM139	3	6	3	8	9	9
ENSG00000178828	RNF186	0	0	0	0	0	0
ENSG00000178852	EFCAB13	5	11	4	10	8	11
ENSG00000178860	MSC	701	808	782	517	436	503
ENSG00000178878	APOLD1	53	105	62	116	103	93
ENSG00000178896	EXOSC4	217	228	201	217	212	201
ENSG00000178904	DPY19L3	280	261	235	237	239	239
ENSG00000178913	TAF7	882	984	814	964	986	885
ENSG00000178917	ZNF852	24	17	12	17	22	14
ENSG00000178919	FOXE1	0	0	0	0	0	0
ENSG00000178921	PFAS	804	897	900	719	758	757
ENSG00000178922	HYI	369	347	321	403	450	402
ENSG00000178928	TPRX1	0	0	0	0	0	0
ENSG00000178934	LGALS7B	0	0	0	0	0	0
ENSG00000178935	ZNF552	46	37	35	43	40	49
ENSG00000178947	SMIM10L2A	0	0	0	0	0	0
ENSG00000178950	GAK	366	437	406	482	451	416
ENSG00000178951	ZBTB7A	485	495	473	468	492	475
ENSG00000178952	TUFM	1764	1972	1827	1761	1789	1729
ENSG00000178965	ERICH3	0	0	0	0	0	0
ENSG00000178966	RMI1	313	324	265	309	346	301
ENSG00000178971	CTC1	107	116	122	146	137	105
ENSG00000178974	FBXO34	105	114	102	122	140	127
ENSG00000178977	LINC00324	4	3	1	4	2	2
ENSG00000178982	EIF3K	961	1177	1057	1009	1102	855
ENSG00000178988	MRFAP1L1	457	463	436	506	477	454
ENSG00000178996	SNX18	1155	1127	974	851	849	910
ENSG00000178997	EXD1	0	0	1	0	0	0
ENSG00000178999	AURKB	453	492	423	503	514	429
ENSG00000179002	TAS1R2	0	0	0	0	0	0
ENSG00000179008	C14orf39	0	0	0	1	0	0
ENSG00000179010	MRFAP1	1563	1853	1747	1832	1955	1870
ENSG00000179021	C3orf38	251	224	235	249	247	269
ENSG00000179023	KLHDC7A	10	27	21	23	19	16
ENSG00000179029	TMEM107	80	83	92	77	100	93
ENSG00000179041	RRS1	338	343	370	305	295	333
ENSG00000179044	EXOC3L1	3	6	12	9	6	12
ENSG00000179046	TRIML2	1	0	3	1	4	1
ENSG00000179051	RCC2	2350	2244	2095	1877	2084	2004
ENSG00000179055	OR13D1	0	0	0	0	0	0
ENSG00000179057	IGSF22	2	2	0	4	0	1
ENSG00000179058	C9orf50	0	1	1	0	0	1
ENSG00000179059	ZFP42	0	0	0	1	0	0
ENSG00000179071	CCDC89	6	11	20	13	12	13
ENSG00000179082	C9orf106	0	1	0	0	0	0
ENSG00000179083	FAM133A	9	8	10	9	9	10
ENSG00000179085	DPM3	94	131	113	98	106	103
ENSG00000179088	C12orf42	0	0	0	0	0	0
ENSG00000179091	CYC1	1567	1738	1680	1498	1548	1431
ENSG00000179094	PER1	176	200	205	182	211	196
ENSG00000179097	HTR1F	0	0	0	0	0	0
ENSG00000179104	TMTC2	45	54	42	44	40	45
ENSG00000179111	HES7	18	17	14	30	20	19
ENSG00000179115	FARSA	639	752	754	666	721	711
ENSG00000179119	SPTY2D1	437	486	428	500	480	437
ENSG00000179133	C10orf67	0	0	0	0	0	0
ENSG00000179134	SAMD4B	1186	1198	1213	1181	1173	1140
ENSG00000179136	LINC00670	0	0	0	0	0	0
ENSG00000179141	MTUS2-AS1	1	1	1	0	0	0
ENSG00000179142	CYP11B2	0	0	0	0	0	0
ENSG00000179144	GIMAP7	0	0	0	0	0	0
ENSG00000179148	ALOXE3	1	3	2	9	6	6
ENSG00000179151	EDC3	485	532	555	575	545	523
ENSG00000179152	TCAIM	207	207	173	216	195	180
ENSG00000179157	RPS2P28	0	1	1	0	0	0
ENSG00000179163	FUCA1	54	53	49	60	77	71
ENSG00000179165	PXT1	1	0	1	0	2	0
ENSG00000179168	GGN	1	0	4	7	3	1
ENSG00000179170	OR7E97P	0	0	0	0	0	0
ENSG00000179172	HNRNPCL1	0	0	0	0	0	0
ENSG00000179178	TMEM125	0	0	0	0	0	0
ENSG00000179195	ZNF664	902	874	796	805	878	838
ENSG00000179213	SIGLECL1	1	1	0	0	0	1
ENSG00000179218	CALR	11782	11498	10011	11623	12122	11192
ENSG00000179219	LINC00311	1	3	1	1	1	0
ENSG00000179222	MAGED1	1195	1296	1164	1171	1266	1300
ENSG00000179241	LDLRAD3	316	264	235	290	310	295
ENSG00000179242	CDH4	39	32	46	64	68	53
ENSG00000179256	SMCO3	1	5	2	2	4	0
ENSG00000179262	RAD23A	872	997	858	964	999	1057
ENSG00000179271	GADD45GIP1	821	783	718	853	926	855
ENSG00000179277	MEIS3P1	0	0	1	0	0	0
ENSG00000179284	DAND5	0	0	0	1	3	0
ENSG00000179292	TMEM151A	1	0	0	1	0	0
ENSG00000179295	PTPN11	2140	2106	1843	2134	2285	2196
ENSG00000179299	NSUN7	0	0	1	0	0	0
ENSG00000179304	FAM156B	0	1	1	1	1	2
ENSG00000179314	WSCD1	0	2	0	0	1	0
ENSG00000179331	RAB39A	0	0	0	0	0	0
ENSG00000179335	CLK3	639	638	628	630	654	601
ENSG00000179344	HLA-DQB1	0	0	0	0	0	0
ENSG00000179348	GATA2	24	23	22	43	47	28
ENSG00000179361	ARID3B	34	39	32	57	58	58
ENSG00000179362	HMGN2P46	13	7	19	17	20	12
ENSG00000179363	TMEM31	1	0	0	0	0	0
ENSG00000179364	PACS2	157	178	174	204	206	197
ENSG00000179381	OR4K11P	0	0	0	0	0	0
ENSG00000179387	ELMOD2	271	297	241	254	274	283
ENSG00000179388	EGR3	0	0	1	4	0	2
ENSG00000179399	GPC5	0	0	1	0	0	0
ENSG00000179403	VWA1	1	0	1	0	1	0
ENSG00000179406	LINC00174	41	67	48	76	90	77
ENSG00000179407	DNAJB8	0	0	0	0	0	0
ENSG00000179409	GEMIN4	550	601	621	573	578	556
